applicant_id,age,gender,marital_status,city_tier,state,employment_type,bank_account_vintage_years,monthly_income_inr,existing_loans_count,existing_emi_monthly_inr,credit_utilization_ratio_pct,num_credit_inquiries_last_6m,late_payments_last_12m,loan_amount_requested_inr,loan_tenure_months,loan_purpose,collateral_provided,cibil_score,interest_rate_offered_pct,default_risk_score,default_flag
APP100895,44,Female,Married,Tier 2,Andhra Pradesh,Salaried - Private,4.0,47000,2,11200.0,49.7,1.0,1,192000,12,Home Renovation,No,533,21.73,3.02,0
APP113487,46,Male,Single,Tier 2,Uttar Pradesh,Salaried - Government,2.0,66800,1,15900.0,70.2,1.0,1,73000,60,Education,No,566,20.1,3.64,0
APP101225,40,Other,Married,Tier 2,Bihar,Salaried - Private,2.5,41500,3,13100.0,22.7,4.0,0,173000,72,Medical Emergency,No,620,19.51,1.39,0
APP120985,45,Male,Married,Tier 1,Gujarat,Salaried - Private,15.0,38400,1,10500.0,38.9,1.0,0,92000,12,Personal Expense,No,727,14.21,0.12,0
APP106408,25,Male,Married,Tier 1,Gujarat,Salaried - Private,1.6,36600,0,,69.9,0.0,0,273000,24,Wedding,No,614,22.76,0.89,0
APP120973,42,Female,Married,Tier 1,Uttar Pradesh,Salaried - Government,3.9,30500,3,9700.0,55.7,2.0,1,140000,48,Medical Emergency,No,616,22.43,2.59,0
APP104754,51,Male,Married,Tier 2,West Bengal,Salaried - Private,0.5,36500,1,200.0,72.2,1.0,3,154000,48,Business Expansion,No,561,20.35,2.3,0
APP111309,44,Male,Single,Tier 1,Maharashtra,Salaried - PSU,16.5,80000,3,33000.0,44.1,3.0,0,148000,24,Vehicle Purchase,No,638,22.37,3.31,0
APP106955,35,Male,Married,Tier 1,Andhra Pradesh,Salaried - Private,1.1,72900,1,7500.0,36.9,2.0,2,174000,84,Home Renovation,No,635,25.37,0.35,0
APP106110,33,Male,Married,Tier 2,Maharashtra,Salaried - Government,3.4,39900,2,6900.0,20.5,2.0,2,479000,12,Wedding,Yes,617,22.87,1.4,0
APP106761,32,Female,Single,Tier 1,Rajasthan,Business Owner,0.5,68500,0,4600.0,26.3,1.0,1,105000,36,Medical Emergency,No,657,15.88,0.26,0
APP112285,38,Male,Married,Tier 2,Maharashtra,Salaried - Private,6.8,61000,1,22000.0,38.1,1.0,1,184000,36,Education,No,673,19.95,1.08,0
APP119270,21,Female,Single,Tier 1,Punjab,Salaried - Government,3.4,78300,1,22000.0,60.9,3.0,2,124000,60,Wedding,No,523,25.5,23.19,0
APP111603,29,Male,Married,Tier 2,Haryana,Salaried - Private,0.5,53700,4,23500.0,76.4,2.0,5,115000,48,Home Renovation,No,378,21.6,92.54,1
APP119025,38,Male,Married,Tier 1,Maharashtra,Salaried - Private,3.5,64300,1,12700.0,46.5,1.0,0,244000,60,Vehicle Purchase,No,572,21.65,2.8,0
APP104860,21,Male,Single,Tier 2,Rajasthan,Salaried - Private,5.6,35600,1,8600.0,98.5,2.0,4,106000,72,Personal Expense,No,509,23.04,41.05,1
APP110667,31,Female,Married,Tier 1,Madhya Pradesh,Salaried - Government,7.4,35700,2,,22.7,0.0,0,115000,48,Vehicle Purchase,No,747,13.97,0.07,0
APP122154,25,Female,Single,Tier 2,Rajasthan,Salaried - Private,5.4,35100,3,12900.0,33.6,2.0,1,183000,48,Home Renovation,No,588,22.96,7.18,0
APP121926,41,Male,Married,Tier 1,Punjab,Self-Employed Professional,3.2,61000,2,17800.0,63.8,2.0,3,125000,36,Personal Expense,No,520,22.64,9.4,0
APP106266,39,Female,Married,Tier 2,Punjab,Salaried - Private,25.0,36200,0,7300.0,15.9,,2,336000,24,Home Renovation,No,707,12.67,2.09,0
APP110414,34,Male,Married,Tier 3,Bihar,Business Owner,2.2,60100,2,17800.0,47.9,1.0,1,26000,48,Personal Expense,No,605,20.67,2.76,0
APP120947,41,Male,Single,Tier 2,Tamil Nadu,Salaried - Private,8.3,26400,3,4300.0,80.7,0.0,0,123000,24,Vehicle Purchase,No,654,16.36,0.37,0
APP103796,21,Female,Married,Tier 3,Andhra Pradesh,Salaried - Private,4.7,16600,0,2400.0,29.2,2.0,2,90000,60,Wedding,No,637,24.69,2.29,0
APP110419,51,Male,Married,Tier 1,West Bengal,Salaried - Private,1.0,41400,1,5700.0,24.5,3.0,2,93000,36,Medical Emergency,Yes,637,19.54,0.57,0
APP103904,21,Male,Single,Tier 2,Tamil Nadu,Salaried - Government,2.8,22900,1,5300.0,5.8,1.0,2,25000,60,Business Expansion,No,699,17.15,1.19,0
APP124135,22,Male,Single,Tier 2,Punjab,Self-Employed Professional,16.6,25100,0,2100.0,15.0,2.0,1,125000,60,Home Renovation,Yes,780,11.91,0.02,0
APP117404,37,Male,Single,Tier 1,Tamil Nadu,Salaried - Private,2.4,90300,0,24800.0,0.0,0.0,0,152000,60,Personal Expense,No,743,15.95,0.08,0
APP109466,33,Male,Married,Tier 3,Haryana,Salaried - Private,2.7,12000,3,4600.0,57.7,1.0,3,63000,36,Wedding,No,501,22.5,56.52,0
APP117521,34,Male,Single,Tier 3,Karnataka,Salaried - Private,1.2,27700,1,6700.0,38.1,0.0,1,69000,36,Debt Consolidation,Yes,645,23.06,0.2,0
APP123906,45,Male,Married,Tier 1,Haryana,Self-Employed Professional,1.5,135600,1,24000.0,40.8,4.0,1,135000,36,Debt Consolidation,No,608,25.75,1.04,0
APP112137,40,Male,Married,Tier 1,Maharashtra,Business Owner,15.2,54100,1,9100.0,23.6,2.0,0,40000,48,Wedding,No,725,13.43,0.1,0
APP115132,45,Male,Married,Tier 1,West Bengal,Business Owner,3.4,64700,2,15500.0,59.2,2.0,5,187000,24,Home Renovation,No,562,24.96,38.12,0
APP117035,26,Male,Married,Tier 2,Andhra Pradesh,Business Owner,4.6,35400,2,10200.0,8.2,1.0,1,150000,12,Personal Expense,No,708,13.61,1.21,0
APP116123,21,Female,Single,Tier 3,Gujarat,Salaried - Private,6.8,28300,0,3400.0,47.4,1.0,1,213000,48,Education,No,659,16.44,0.8,0
APP116553,52,Female,Married,Tier 1,Rajasthan,Salaried - Government,9.6,22100,1,5100.0,62.2,0.0,1,256000,36,Wedding,No,556,21.1,9.55,0
APP107702,21,Male,Single,Tier 1,Delhi NCR,Self-Employed Professional,6.0,55400,1,9900.0,18.4,0.0,1,68000,60,Education,No,702,13.03,0.19,0
APP120356,29,Male,Married,Tier 3,Madhya Pradesh,Self-Employed Professional,3.0,36600,2,6600.0,63.4,0.0,3,154000,36,Education,No,542,24.61,10.73,0
APP121624,47,Male,Married,Tier 3,Punjab,Salaried - Private,0.9,42600,1,7500.0,20.7,1.0,1,169000,12,Medical Emergency,No,639,20.18,0.53,0
APP104636,21,Male,Single,Tier 3,Punjab,Self-Employed Professional,4.2,58400,0,8200.0,55.0,0.0,0,85000,48,Business Expansion,No,675,18.87,0.24,0
APP120551,21,Female,Single,Tier 2,Kerala,Salaried - PSU,5.3,41800,3,11000.0,43.5,1.0,5,275000,12,Vehicle Purchase,No,554,24.79,53.2,1
APP121924,35,Male,Single,Tier 1,Karnataka,Self-Employed Professional,10.6,105300,1,37200.0,22.8,0.0,1,216000,12,Personal Expense,No,586,19.11,4.87,0
APP102788,30,Male,Married,Tier 1,Rajasthan,Salaried - Private,2.4,32200,2,7000.0,44.5,2.0,4,101000,48,Wedding,Yes,521,21.51,4.88,0
APP106268,34,Female,Divorced,Tier 3,Maharashtra,Salaried - Private,10.8,31600,0,6600.0,35.4,1.0,2,175000,36,Medical Emergency,No,608,25.15,0.98,0
APP101180,23,Male,Single,Tier 1,Delhi NCR,Self-Employed Professional,1.6,53700,2,15100.0,60.2,3.0,0,384000,12,Home Renovation,No,680,19.95,2.67,0
APP117590,35,Male,Married,Tier 1,Delhi NCR,Business Owner,1.2,65900,3,16000.0,52.8,3.0,0,36000,36,Personal Expense,No,597,23.92,6.76,0
APP100061,32,Female,Single,Tier 2,Uttar Pradesh,Salaried - Government,15.4,27700,1,5000.0,57.3,0.0,1,285000,36,Business Expansion,No,637,23.63,1.58,0
APP115017,40,Female,Single,Tier 3,Bihar,Salaried - Private,5.1,48100,3,11900.0,24.1,0.0,1,123000,36,Home Renovation,Yes,640,22.7,0.51,0
APP114610,32,Male,Single,Tier 2,Kerala,Business Owner,0.5,28100,1,7300.0,49.1,3.0,3,97000,36,Medical Emergency,No,532,19.37,32.43,1
APP105422,33,Male,Married,Tier 3,West Bengal,Salaried - PSU,1.0,25000,1,6200.0,21.2,0.0,0,140000,48,Personal Expense,No,710,13.52,0.22,0
APP113344,24,Male,Divorced,Tier 1,West Bengal,Business Owner,0.5,72400,1,22000.0,72.1,0.0,2,193000,48,Medical Emergency,No,522,23.58,9.38,0
APP101459,38,Other,Married,Tier 3,Andhra Pradesh,Salaried - Private,1.0,26100,1,6400.0,50.8,0.0,2,282000,36,Vehicle Purchase,Yes,610,24.13,6.28,0
APP111233,32,Male,Single,Tier 1,Rajasthan,Salaried - Government,7.6,70600,1,16300.0,54.1,2.0,3,245000,48,Home Renovation,No,613,24.94,3.32,0
APP112439,49,Male,Married,Tier 1,Gujarat,Self-Employed Professional,3.0,61800,1,20800.0,24.6,0.0,2,151000,36,Vehicle Purchase,No,610,20.75,2.47,0
APP105358,31,Female,Single,Tier 1,Rajasthan,Salaried - Private,4.2,72800,2,16100.0,42.3,1.0,3,249000,48,Personal Expense,Yes,544,25.9,3.22,0
APP124837,41,Male,Widowed,Tier 3,Uttar Pradesh,Salaried - Private,6.9,63700,1,11400.0,74.9,4.0,3,55000,48,Vehicle Purchase,No,490,21.87,19.82,0
APP114950,41,Female,Single,Tier 1,West Bengal,Salaried - Private,3.2,93100,1,35900.0,25.3,3.0,0,86000,12,Education,Yes,649,25.0,1.2,0
APP114412,43,Male,Single,Tier 2,Punjab,Salaried - Private,4.0,103600,1,20600.0,21.8,3.0,1,82000,72,Personal Expense,No,681,16.22,0.6,0
APP119353,43,Female,Married,Tier 3,Delhi NCR,Salaried - Private,3.7,38400,1,7200.0,61.4,1.0,1,106000,24,Wedding,No,585,24.92,2.36,0
APP107336,50,Male,Married,Tier 2,Delhi NCR,Salaried - Private,0.9,52300,2,17700.0,56.9,2.0,0,69000,36,Vehicle Purchase,Yes,522,22.1,8.51,0
APP100452,53,Male,Single,Tier 2,Rajasthan,Salaried - Private,0.5,233300,2,59400.0,20.8,1.0,0,187000,24,Personal Expense,No,718,14.96,0.16,0
APP112573,24,Female,Married,Tier 2,Bihar,Self-Employed Professional,3.2,98400,3,29900.0,22.3,1.0,0,224000,48,Debt Consolidation,Yes,648,20.0,0.79,0
APP117342,30,Male,Married,Tier 1,Tamil Nadu,Salaried - Government,7.9,32900,1,800.0,19.7,1.0,0,118000,36,Education,Yes,789,10.75,0.0,0
APP109778,21,Male,Married,Tier 1,Kerala,Salaried - Private,1.6,51200,0,17000.0,25.8,0.0,1,117000,24,Personal Expense,Yes,678,19.09,0.15,0
APP101395,52,Male,Married,Tier 1,Maharashtra,Salaried - Private,3.2,64200,1,7900.0,39.5,2.0,1,216000,48,Debt Consolidation,No,671,18.81,0.72,0
APP110026,32,Male,Married,Tier 2,West Bengal,Salaried - Government,2.2,58100,1,12700.0,62.1,1.0,3,150000,12,Home Renovation,No,552,24.28,9.82,0
APP124489,33,Male,Married,Tier 2,Kerala,Salaried - Government,2.6,52000,1,10900.0,35.8,0.0,1,63000,84,Home Renovation,No,571,25.86,8.08,0
APP103889,28,Male,Married,Tier 3,Kerala,Business Owner,1.3,16600,2,2600.0,90.2,0.0,5,134000,36,Debt Consolidation,Yes,494,21.29,13.76,0
APP120615,31,Male,Single,Tier 1,Bihar,Salaried - Private,3.9,21900,1,6000.0,16.6,1.0,0,462000,48,Business Expansion,No,681,16.33,0.69,0
APP100596,30,Male,Married,Tier 3,Haryana,Self-Employed Professional,9.9,54000,3,20200.0,50.9,3.0,1,299000,60,Personal Expense,Yes,592,19.56,4.4,0
APP105620,58,Male,Single,Tier 2,West Bengal,Salaried - Private,2.5,93700,0,10100.0,44.3,1.0,0,91000,36,Home Renovation,Yes,616,21.43,0.3,0
APP113571,30,Male,Married,Tier 2,Gujarat,Salaried - PSU,5.5,47200,2,17800.0,27.7,3.0,2,426000,12,Home Renovation,Yes,611,21.8,1.76,0
APP111401,45,Male,Single,Tier 2,Kerala,Salaried - Private,2.5,42000,1,7200.0,0.0,0.0,2,263000,72,Home Renovation,Yes,680,16.85,0.68,0
APP119553,42,Female,Married,Tier 2,Delhi NCR,Salaried - Private,3.0,58900,2,,28.7,1.0,0,123000,48,Education,No,701,14.26,0.38,0
APP119354,36,Male,Married,Tier 1,Telangana,Salaried - Private,5.5,20800,0,3500.0,78.7,3.0,1,98000,60,Vehicle Purchase,Yes,552,25.13,5.53,0
APP105639,40,Male,Married,Tier 2,Bihar,Salaried - Private,8.0,45200,2,14900.0,67.1,1.0,5,87000,36,Debt Consolidation,No,478,23.19,56.68,1
APP104849,35,Male,Divorced,Tier 3,Kerala,Salaried - Private,0.5,16600,2,3800.0,72.1,1.0,4,97000,60,Personal Expense,No,448,25.66,44.67,0
APP103299,36,Male,Widowed,Tier 1,Madhya Pradesh,Salaried - Private,5.6,101300,0,30600.0,27.9,1.0,2,112000,36,Medical Emergency,No,683,18.3,1.14,0
APP100064,41,Male,Single,Tier 2,Karnataka,Business Owner,0.8,37500,0,7400.0,33.8,3.0,0,45000,36,Home Renovation,Yes,643,19.25,0.41,0
APP112090,37,Male,Married,Tier 2,Bihar,Business Owner,6.4,38500,1,6400.0,20.6,1.0,1,46000,48,Business Expansion,No,758,14.69,0.1,0
APP121214,40,Male,Single,Tier 3,Andhra Pradesh,Self-Employed Professional,3.2,34400,5,11100.0,22.8,2.0,0,151000,60,Business Expansion,No,682,15.58,1.17,0
APP103032,24,Male,Single,Tier 2,Andhra Pradesh,Salaried - Private,7.5,25200,2,7500.0,35.6,1.0,2,312000,24,Personal Expense,No,611,23.03,6.86,0
APP124103,47,Male,Married,Tier 2,Telangana,Self-Employed Professional,1.1,68300,1,13500.0,57.6,1.0,2,183000,48,Debt Consolidation,No,546,19.33,4.58,0
APP102094,36,Female,Married,Tier 3,Rajasthan,Salaried - Private,2.2,18600,0,6300.0,48.5,4.0,3,132000,24,Personal Expense,Yes,528,22.57,28.84,0
APP123656,35,Female,Single,Tier 1,Delhi NCR,Salaried - PSU,1.4,31800,1,6000.0,50.5,2.0,0,180000,24,Debt Consolidation,No,633,20.29,1.95,0
APP121228,31,Male,Single,Tier 1,Bihar,Salaried - Private,2.2,27700,2,4800.0,73.5,2.0,0,67000,24,Business Expansion,No,571,21.32,4.01,0
APP114907,23,Male,Married,Tier 2,Madhya Pradesh,Salaried - PSU,3.5,33400,1,3300.0,51.2,3.0,1,95000,24,Personal Expense,No,557,25.08,3.74,0
APP119560,27,Female,Married,Tier 1,Tamil Nadu,Salaried - Private,1.0,53900,0,8400.0,69.9,0.0,3,89000,24,Business Expansion,No,578,19.94,2.13,0
APP103856,25,Male,Single,Tier 2,Bihar,Salaried - Private,0.6,22400,0,3400.0,64.2,3.0,2,84000,24,Personal Expense,No,555,23.1,6.63,0
APP104459,37,Male,Married,Tier 2,Punjab,Salaried - PSU,2.8,56400,1,3000.0,30.4,0.0,0,119000,24,Wedding,No,731,15.65,0.03,0
APP106601,32,Female,Married,Tier 2,Delhi NCR,Salaried - Private,4.4,38900,2,5800.0,14.7,2.0,0,90000,60,Wedding,No,696,17.57,0.33,0
APP110223,35,Female,Married,Tier 2,Telangana,Business Owner,4.2,54500,1,18300.0,61.8,2.0,4,99000,36,Debt Consolidation,No,454,24.16,48.77,1
APP114748,49,Female,Married,Tier 1,Bihar,Salaried - PSU,0.5,59000,0,8100.0,71.0,4.0,2,107000,72,Vehicle Purchase,Yes,505,22.99,5.04,0
APP115221,38,Male,Married,Tier 2,Telangana,Salaried - Government,0.5,58200,0,10700.0,65.1,0.0,3,98000,84,Business Expansion,No,547,23.42,10.21,1
APP101829,33,Female,Married,Tier 1,Andhra Pradesh,Self-Employed Professional,0.5,50300,4,19800.0,94.3,2.0,1,251000,12,Personal Expense,No,490,24.87,40.74,1
APP111809,35,Female,Married,Tier 1,Maharashtra,Salaried - Private,3.7,49300,1,11500.0,54.2,1.0,5,205000,72,Vehicle Purchase,Yes,511,22.24,30.54,0
APP123158,41,Male,Married,Tier 3,Telangana,Business Owner,6.8,65600,1,6700.0,64.8,3.0,1,73000,24,Personal Expense,No,670,15.52,0.52,0
APP114410,54,Female,Married,Tier 2,Andhra Pradesh,Self-Employed Professional,0.8,29100,3,5700.0,11.5,1.0,0,79000,48,Education,Yes,670,15.84,0.66,0
APP105838,35,Male,Married,Tier 2,Rajasthan,Salaried - Private,1.8,68300,3,19000.0,20.1,1.0,0,61000,12,Wedding,No,638,22.63,1.83,0
APP115598,34,Female,Married,Tier 1,Andhra Pradesh,Salaried - PSU,1.9,58100,2,16500.0,39.6,0.0,1,193000,36,Medical Emergency,No,589,24.54,5.53,0
APP101484,42,Female,Married,Tier 2,Kerala,Salaried - Private,6.4,34800,0,3400.0,18.3,1.0,2,76000,12,Personal Expense,No,680,18.92,0.66,0
APP106088,51,Male,Single,Tier 2,Tamil Nadu,Salaried - Private,1.4,66100,1,19600.0,15.8,1.0,2,135000,36,Medical Emergency,Yes,643,21.51,0.18,0
APP106911,30,Female,Single,Tier 1,Gujarat,Salaried - Government,1.5,38300,1,6500.0,40.4,1.0,0,33000,36,Wedding,No,709,12.87,0.1,0
APP112733,21,Male,Single,Tier 1,Delhi NCR,Salaried - Private,0.6,42300,0,6500.0,48.5,0.0,2,98000,24,Vehicle Purchase,Yes,625,22.82,0.53,0
APP119652,34,Male,Married,Tier 1,Rajasthan,Salaried - Private,6.1,13100,2,2500.0,50.1,1.0,3,146000,36,Wedding,No,595,23.31,12.62,0
APP119105,29,Male,Single,Tier 2,Gujarat,Self-Employed Professional,0.5,61700,1,20900.0,47.2,2.0,1,45000,72,Medical Emergency,No,554,25.03,11.41,0
APP103647,31,Other,Divorced,Tier 3,Maharashtra,Salaried - Private,3.4,57200,1,10200.0,60.7,0.0,2,89000,12,Personal Expense,Yes,571,24.27,1.68,0
APP104929,45,Male,Married,Tier 3,Punjab,Salaried - Private,0.5,81600,2,23500.0,42.1,1.0,1,247000,48,Wedding,No,637,24.8,1.8,0
APP117399,26,Male,Single,Tier 1,Telangana,Business Owner,11.4,52200,1,5200.0,50.5,0.0,5,156000,12,Medical Emergency,No,583,20.25,6.69,0
APP117899,39,Male,Married,Tier 1,Maharashtra,Salaried - PSU,0.8,17100,2,6600.0,47.4,0.0,2,69000,12,Business Expansion,No,565,19.28,5.45,0
APP107344,40,Female,Divorced,Tier 1,Gujarat,Business Owner,1.9,169500,1,30600.0,26.9,2.0,2,91000,36,Home Renovation,No,601,24.04,4.02,0
APP110110,56,Female,Single,Tier 1,Telangana,Business Owner,3.0,176400,0,51400.0,49.9,3.0,0,120000,36,Business Expansion,No,574,21.89,13.59,1
APP103831,54,Female,Divorced,Tier 2,Punjab,Business Owner,19.1,87700,1,25300.0,42.9,1.0,2,415000,24,Home Renovation,No,618,24.36,2.27,0
APP117287,39,Male,Married,Tier 2,Karnataka,Self-Employed Professional,1.5,55200,0,5800.0,33.6,1.0,2,142000,36,Business Expansion,No,638,20.67,1.14,0
APP113053,32,Female,Married,Tier 2,Andhra Pradesh,Salaried - Government,7.2,15200,1,900.0,33.4,0.0,1,239000,48,Vehicle Purchase,No,679,18.2,1.04,0
APP123583,31,Female,Married,Tier 3,Andhra Pradesh,Salaried - Government,19.1,12000,0,2300.0,0.0,1.0,0,41000,12,Medical Emergency,No,791,12.31,0.02,0
APP117872,30,Male,Married,Tier 2,Karnataka,Salaried - Private,2.4,59500,1,22600.0,53.3,2.0,4,169000,36,Personal Expense,No,509,24.58,70.77,0
APP110440,41,Male,Married,Tier 2,West Bengal,Salaried - Private,4.5,73100,2,24700.0,44.6,2.0,0,140000,36,Medical Emergency,No,582,25.28,3.18,0
APP109616,41,Female,Married,Tier 3,Punjab,Salaried - PSU,18.3,55900,2,19500.0,17.0,0.0,1,259000,24,Education,No,716,12.53,0.14,0
APP106690,33,Male,Married,Tier 2,Haryana,Salaried - Private,2.1,49000,2,15600.0,37.8,1.0,0,105000,48,Debt Consolidation,No,652,15.52,2.02,0
APP107055,21,Female,Single,Tier 2,Andhra Pradesh,Salaried - Private,8.0,25200,0,4200.0,71.4,1.0,0,314000,60,Wedding,No,627,19.87,6.79,0
APP118910,58,Male,Married,Tier 1,Punjab,Salaried - Private,7.3,42800,0,8600.0,23.7,3.0,0,67000,60,Vehicle Purchase,No,640,19.58,0.44,0
APP114936,33,Female,Divorced,Tier 1,Uttar Pradesh,Business Owner,3.4,54500,1,11400.0,41.1,2.0,1,234000,36,Vehicle Purchase,No,591,24.91,1.93,0
APP108660,32,Male,Married,Tier 2,Maharashtra,Salaried - Private,4.4,143200,2,16000.0,42.6,0.0,0,234000,60,Wedding,Yes,671,16.76,0.06,0
APP100027,38,Male,Single,Tier 2,Gujarat,Salaried - PSU,0.8,61200,0,18700.0,50.4,2.0,2,90000,36,Debt Consolidation,No,557,20.06,5.08,0
APP122644,29,Male,Married,Tier 1,Madhya Pradesh,Salaried - Private,0.5,25900,0,6200.0,57.4,1.0,4,72000,72,Debt Consolidation,No,569,22.85,24.88,0
APP104147,53,Female,Single,Tier 3,Haryana,Salaried - Private,1.4,36400,1,6300.0,7.4,1.0,0,85000,60,Home Renovation,No,762,13.76,0.07,0
APP100805,45,Female,Married,Tier 3,Madhya Pradesh,Salaried - Government,7.3,41700,1,8200.0,30.2,1.0,2,170000,36,Medical Emergency,No,701,13.62,1.12,0
APP116945,39,Male,Single,Tier 2,West Bengal,Salaried - Private,1.0,37700,2,10300.0,43.5,1.0,0,231000,48,Education,No,617,25.08,3.36,0
APP119731,35,Female,Married,Tier 2,Tamil Nadu,Self-Employed Professional,7.4,69200,3,16300.0,36.5,1.0,1,77000,48,Debt Consolidation,Yes,651,18.41,0.29,0
APP117007,38,Female,Single,Tier 2,Punjab,Business Owner,2.1,24400,0,5800.0,69.8,0.0,2,104000,12,Home Renovation,Yes,549,23.15,2.75,0
APP111818,25,Male,Married,Tier 3,Haryana,Business Owner,3.2,42700,0,5200.0,25.6,1.0,0,98000,48,Vehicle Purchase,No,668,18.01,0.77,0
APP118112,36,Other,Married,Tier 1,Gujarat,Salaried - PSU,2.2,86600,1,15400.0,19.4,3.0,2,35000,48,Vehicle Purchase,No,647,22.34,1.18,0
APP120489,49,Female,Single,Tier 3,Karnataka,Business Owner,8.0,34700,1,13700.0,59.0,,2,525000,72,Medical Emergency,No,575,20.75,57.96,0
APP109335,21,Male,Married,Tier 2,Telangana,Salaried - Government,5.6,59600,1,700.0,10.7,2.0,0,83000,24,Business Expansion,No,701,15.29,0.19,0
APP115736,31,Male,Married,Tier 1,Punjab,Salaried - Private,20.0,63900,3,13400.0,36.8,0.0,3,223000,60,Debt Consolidation,No,744,14.66,0.09,0
APP122738,40,Female,Single,Tier 3,Karnataka,Self-Employed Professional,6.9,50500,1,7900.0,0.0,2.0,0,93000,48,Debt Consolidation,Yes,763,13.52,0.01,0
APP112559,29,Female,Single,Tier 2,Kerala,Business Owner,2.3,43400,3,14900.0,22.4,2.0,2,110000,72,Wedding,Yes,633,25.39,1.08,0
APP111511,47,Male,Married,Tier 2,Delhi NCR,Business Owner,4.6,90500,1,13900.0,19.1,2.0,0,161000,60,Medical Emergency,No,652,15.26,1.01,0
APP112837,35,Male,Married,Tier 2,Rajasthan,Salaried - PSU,0.8,87300,0,,45.4,1.0,3,381000,24,Wedding,No,571,20.53,1.94,0
APP112344,21,Female,Married,Tier 1,West Bengal,Salaried - Private,2.7,55700,0,6900.0,61.9,4.0,2,296000,48,Vehicle Purchase,No,591,20.96,6.22,0
APP100985,41,Female,Married,Tier 1,Kerala,Self-Employed Professional,1.5,25900,0,3100.0,38.2,1.0,0,49000,36,Medical Emergency,No,645,23.21,0.38,0
APP111853,37,Female,Married,Tier 3,Rajasthan,Salaried - Government,0.7,24500,2,5400.0,48.5,0.0,3,34000,36,Home Renovation,No,576,22.02,4.13,0
APP120612,34,Male,Married,Tier 3,Rajasthan,Salaried - Private,11.2,39400,3,14700.0,22.9,1.0,1,74000,12,Vehicle Purchase,Yes,589,24.56,1.46,0
APP106583,39,Male,Single,Tier 1,Punjab,Self-Employed Professional,1.4,122100,2,15300.0,30.6,0.0,3,278000,36,Vehicle Purchase,No,644,19.3,1.03,0
APP121004,39,Female,Married,Tier 2,Bihar,Salaried - Private,,12000,2,3100.0,59.4,1.0,2,79000,12,Education,Yes,541,22.58,3.94,0
APP100925,52,Male,Married,Tier 2,Uttar Pradesh,Salaried - Government,6.1,29900,2,8000.0,20.7,2.0,1,121000,48,Medical Emergency,No,657,15.92,3.37,0
APP114861,34,Other,Divorced,Tier 1,Andhra Pradesh,Salaried - Private,1.1,38300,2,300.0,39.7,2.0,2,263000,72,Home Renovation,No,653,15.79,0.65,0
APP101003,41,Female,Single,Tier 2,Gujarat,Salaried - Private,8.5,36900,2,11100.0,27.1,0.0,1,206000,48,Medical Emergency,No,652,18.19,1.96,0
APP120305,21,Male,Single,Tier 2,Karnataka,Business Owner,2.1,28000,0,2600.0,44.8,1.0,3,206000,48,Education,No,617,25.87,7.77,0
APP108035,21,Male,Single,Tier 3,Tamil Nadu,Salaried - Private,3.2,34800,1,10300.0,53.7,2.0,2,120000,36,Education,No,513,23.7,36.67,1
APP109640,35,Male,Single,Tier 2,Delhi NCR,Salaried - Private,7.1,66600,0,16100.0,49.5,2.0,1,105000,36,Wedding,Yes,593,25.7,1.07,0
APP120381,31,Female,Married,Tier 3,Kerala,Salaried - Private,3.3,29800,2,12300.0,43.8,1.0,0,155000,24,Wedding,No,566,22.56,3.8,0
APP120166,41,Male,Married,Tier 1,Bihar,Salaried - Government,4.9,36200,1,8800.0,19.0,0.0,1,239000,36,Medical Emergency,No,704,12.69,0.45,0
APP115163,35,Female,Married,Tier 1,Punjab,Salaried - Government,8.6,18400,4,5700.0,56.5,2.0,4,218000,48,Medical Emergency,Yes,551,19.85,13.72,0
APP115283,32,Male,Married,Tier 2,West Bengal,Salaried - Private,1.1,27000,1,7700.0,37.2,3.0,0,120000,36,Business Expansion,No,644,20.76,2.67,0
APP115930,58,Male,Married,Tier 1,Kerala,Business Owner,10.5,109700,0,22100.0,43.0,4.0,0,99000,36,Wedding,No,621,21.1,3.92,0
APP120913,46,Male,Single,Tier 2,Maharashtra,Salaried - Private,0.8,19400,2,6000.0,58.4,3.0,3,79000,48,Wedding,No,507,23.76,51.37,0
APP105349,35,Female,Married,Tier 1,Madhya Pradesh,Business Owner,0.7,110500,1,26900.0,88.6,1.0,3,245000,48,Medical Emergency,No,497,25.1,45.72,0
APP120184,37,Male,Single,Tier 1,Madhya Pradesh,Salaried - PSU,2.3,97700,1,17500.0,0.0,0.0,2,76000,48,Debt Consolidation,No,599,25.67,0.91,0
APP113415,28,Male,Married,Tier 3,Punjab,Salaried - Government,2.2,22000,2,6300.0,29.6,0.0,0,305000,24,Vehicle Purchase,No,629,23.67,5.64,0
APP124787,45,Male,Widowed,Tier 3,Punjab,Salaried - Private,0.5,31500,1,11100.0,24.4,1.0,1,169000,36,Vehicle Purchase,No,626,23.62,2.59,0
APP120236,37,Male,Married,Tier 1,Bihar,Salaried - Government,11.8,55000,0,10400.0,53.6,2.0,4,65000,24,Debt Consolidation,No,552,20.48,11.66,0
APP118267,40,Male,Married,Tier 3,Bihar,Salaried - Private,5.9,22200,1,7900.0,46.1,0.0,1,58000,48,Vehicle Purchase,No,580,25.82,2.07,0
